sale_id,store_id,store_name,product_id,product_name,category,quantity,unit_price,amount,sale_time,date,hour,is_weekend,region,city
SA00000174,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-01 08:10:07,2024-12-01,8,1,内蒙古,包头市
SA00000175,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,1,32,32,2024-12-01 15:09:48,2024-12-01,15,1,内蒙古,包头市
SA00000176,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,1,32,32,2024-12-01 08:53:48,2024-12-01,8,1,内蒙古,包头市
SA00000177,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-01 15:50:35,2024-12-01,15,1,内蒙古,包头市
SA00000178,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-01 17:32:18,2024-12-01,17,1,内蒙古,包头市
SA00000179,S002,星巴克(包头百货大楼店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-01 18:40:53,2024-12-01,18,1,内蒙古,包头市
SA00000180,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-02 22:36:55,2024-12-02,22,0,内蒙古,包头市
SA00000181,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-02 09:30:20,2024-12-02,9,0,内蒙古,包头市
SA00000182,S002,星巴克(包头百货大楼店),P004,摩卡,经典咖啡,1,35,35,2024-12-02 16:59:36,2024-12-02,16,0,内蒙古,包头市
SA00000183,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,1,32,32,2024-12-03 18:33:10,2024-12-03,18,0,内蒙古,包头市
SA00000184,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,2,32,64,2024-12-03 17:14:38,2024-12-03,17,0,内蒙古,包头市
SA00000185,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-03 20:08:49,2024-12-03,20,0,内蒙古,包头市
SA00000186,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,1,32,32,2024-12-03 16:38:21,2024-12-03,16,0,内蒙古,包头市
SA00000187,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,2,30,60,2024-12-03 08:22:01,2024-12-03,8,0,内蒙古,包头市
SA00000188,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-03 07:38:32,2024-12-03,7,0,内蒙古,包头市
SA00000189,S002,星巴克(包头百货大楼店),P007,馥芮白,经典咖啡,2,36,72,2024-12-03 06:56:27,2024-12-03,6,0,内蒙古,包头市
SA00000190,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-04 03:45:12,2024-12-04,3,0,内蒙古,包头市
SA00000191,S002,星巴克(包头百货大楼店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-04 13:59:39,2024-12-04,13,0,内蒙古,包头市
SA00000192,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-04 11:17:09,2024-12-04,11,0,内蒙古,包头市
SA00000193,S002,星巴克(包头百货大楼店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-05 14:19:33,2024-12-05,14,0,内蒙古,包头市
SA00000194,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-05 08:50:49,2024-12-05,8,0,内蒙古,包头市
SA00000195,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-05 08:02:04,2024-12-05,8,0,内蒙古,包头市
SA00000196,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-05 16:52:27,2024-12-05,16,0,内蒙古,包头市
SA00000197,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-06 08:24:44,2024-12-06,8,0,内蒙古,包头市
SA00000198,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-06 08:28:34,2024-12-06,8,0,内蒙古,包头市
SA00000199,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-06 07:40:10,2024-12-06,7,0,内蒙古,包头市
SA00000200,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,2,32,64,2024-12-06 20:00:04,2024-12-06,20,0,内蒙古,包头市
SA00000201,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,1,32,32,2024-12-06 17:30:12,2024-12-06,17,0,内蒙古,包头市
SA00000202,S002,星巴克(包头百货大楼店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-06 15:27:36,2024-12-06,15,0,内蒙古,包头市
SA00000203,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-06 08:59:59,2024-12-06,8,0,内蒙古,包头市
SA00000204,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-07 10:23:17,2024-12-07,10,1,内蒙古,包头市
SA00000205,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-07 08:59:01,2024-12-07,8,1,内蒙古,包头市
SA00000206,S002,星巴克(包头百货大楼店),P017,气致冷萃,冷萃,1,42,42,2024-12-07 14:36:24,2024-12-07,14,1,内蒙古,包头市
SA00000207,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-08 12:28:48,2024-12-08,12,1,内蒙古,包头市
SA00000208,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,3,38,114,2024-12-08 11:25:18,2024-12-08,11,1,内蒙古,包头市
SA00000209,S002,星巴克(包头百货大楼店),P017,气致冷萃,冷萃,3,42,126,2024-12-08 22:09:57,2024-12-08,22,1,内蒙古,包头市
SA00000210,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-08 13:12:47,2024-12-08,13,1,内蒙古,包头市
SA00000211,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-08 08:17:04,2024-12-08,8,1,内蒙古,包头市
SA00000212,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-08 16:30:33,2024-12-08,16,1,内蒙古,包头市
SA00000213,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-08 08:05:46,2024-12-08,8,1,内蒙古,包头市
SA00000214,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-09 21:01:42,2024-12-09,21,0,内蒙古,包头市
SA00000215,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,1,32,32,2024-12-09 10:12:27,2024-12-09,10,0,内蒙古,包头市
SA00000216,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-09 02:11:22,2024-12-09,2,0,内蒙古,包头市
SA00000217,S002,星巴克(包头百货大楼店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-09 01:57:20,2024-12-09,1,0,内蒙古,包头市
SA00000218,S002,星巴克(包头百货大楼店),P007,馥芮白,经典咖啡,2,36,72,2024-12-09 19:39:02,2024-12-09,19,0,内蒙古,包头市
SA00000219,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-09 20:42:06,2024-12-09,20,0,内蒙古,包头市
SA00000220,S002,星巴克(包头百货大楼店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-09 13:05:22,2024-12-09,13,0,内蒙古,包头市
SA00000221,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-10 12:02:32,2024-12-10,12,0,内蒙古,包头市
SA00000222,S002,星巴克(包头百货大楼店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-10 08:41:42,2024-12-10,8,0,内蒙古,包头市
SA00000223,S002,星巴克(包头百货大楼店),P007,馥芮白,经典咖啡,1,36,36,2024-12-10 14:18:49,2024-12-10,14,0,内蒙古,包头市
SA00000224,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-11 10:03:15,2024-12-11,10,0,内蒙古,包头市
SA00000225,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-11 19:50:57,2024-12-11,19,0,内蒙古,包头市
SA00000226,S002,星巴克(包头百货大楼店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-11 04:33:11,2024-12-11,4,0,内蒙古,包头市
SA00000227,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-11 08:49:01,2024-12-11,8,0,内蒙古,包头市
SA00000228,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-11 09:22:31,2024-12-11,9,0,内蒙古,包头市
SA00000229,S002,星巴克(包头百货大楼店),P004,摩卡,经典咖啡,2,35,70,2024-12-11 16:14:10,2024-12-11,16,0,内蒙古,包头市
SA00000230,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-11 12:52:44,2024-12-11,12,0,内蒙古,包头市
SA00000231,S002,星巴克(包头百货大楼店),P017,气致冷萃,冷萃,1,42,42,2024-12-12 16:58:49,2024-12-12,16,0,内蒙古,包头市
SA00000232,S002,星巴克(包头百货大楼店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-12 09:40:29,2024-12-12,9,0,内蒙古,包头市
SA00000233,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-12 15:12:39,2024-12-12,15,0,内蒙古,包头市
SA00000234,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-12 12:27:07,2024-12-12,12,0,内蒙古,包头市
SA00000235,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,3,22,66,2024-12-12 08:34:38,2024-12-12,8,0,内蒙古,包头市
SA00000236,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-13 13:40:19,2024-12-13,13,0,内蒙古,包头市
SA00000237,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-13 13:12:40,2024-12-13,13,0,内蒙古,包头市
SA00000238,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-13 10:18:45,2024-12-13,10,0,内蒙古,包头市
SA00000239,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,3,32,96,2024-12-13 10:20:53,2024-12-13,10,0,内蒙古,包头市
SA00000240,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-13 10:09:30,2024-12-13,10,0,内蒙古,包头市
SA00000241,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-13 14:03:54,2024-12-13,14,0,内蒙古,包头市
SA00000242,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,2,30,60,2024-12-13 14:11:02,2024-12-13,14,0,内蒙古,包头市
SA00000243,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-14 21:51:48,2024-12-14,21,1,内蒙古,包头市
SA00000244,S002,星巴克(包头百货大楼店),P017,气致冷萃,冷萃,3,42,126,2024-12-14 18:12:52,2024-12-14,18,1,内蒙古,包头市
SA00000245,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-14 08:57:47,2024-12-14,8,1,内蒙古,包头市
SA00000246,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-14 18:56:34,2024-12-14,18,1,内蒙古,包头市
SA00000247,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-14 10:08:27,2024-12-14,10,1,内蒙古,包头市
SA00000248,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-14 11:39:45,2024-12-14,11,1,内蒙古,包头市
SA00000249,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-15 17:32:53,2024-12-15,17,1,内蒙古,包头市
SA00000250,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-15 08:06:58,2024-12-15,8,1,内蒙古,包头市
SA00000251,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-15 18:20:08,2024-12-15,18,1,内蒙古,包头市
SA00000252,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-15 20:32:12,2024-12-15,20,1,内蒙古,包头市
SA00000253,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-15 16:27:04,2024-12-15,16,1,内蒙古,包头市
SA00000254,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,3,32,96,2024-12-15 11:24:05,2024-12-15,11,1,内蒙古,包头市
SA00000255,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-15 13:20:26,2024-12-15,13,1,内蒙古,包头市
SA00000256,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-15 17:10:17,2024-12-15,17,1,内蒙古,包头市
SA00000257,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-15 11:22:01,2024-12-15,11,1,内蒙古,包头市
SA00000258,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-16 08:18:22,2024-12-16,8,0,内蒙古,包头市
SA00000259,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-16 14:50:30,2024-12-16,14,0,内蒙古,包头市
SA00000260,S002,星巴克(包头百货大楼店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-16 14:15:47,2024-12-16,14,0,内蒙古,包头市
SA00000261,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-16 09:27:15,2024-12-16,9,0,内蒙古,包头市
SA00000262,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,1,32,32,2024-12-16 14:15:34,2024-12-16,14,0,内蒙古,包头市
SA00000263,S002,星巴克(包头百货大楼店),P004,摩卡,经典咖啡,1,35,35,2024-12-16 10:36:56,2024-12-16,10,0,内蒙古,包头市
SA00000264,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-16 15:36:27,2024-12-16,15,0,内蒙古,包头市
SA00000265,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-16 07:25:03,2024-12-16,7,0,内蒙古,包头市
SA00000266,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-17 19:24:30,2024-12-17,19,0,内蒙古,包头市
SA00000267,S002,星巴克(包头百货大楼店),P013,红茶拿铁,茶饮,2,32,64,2024-12-17 07:26:48,2024-12-17,7,0,内蒙古,包头市
SA00000268,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-17 23:41:45,2024-12-17,23,0,内蒙古,包头市
SA00000269,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-17 17:29:59,2024-12-17,17,0,内蒙古,包头市
SA00000270,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-17 08:16:48,2024-12-17,8,0,内蒙古,包头市
SA00000271,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-17 21:30:12,2024-12-17,21,0,内蒙古,包头市
SA00000272,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-17 14:52:01,2024-12-17,14,0,内蒙古,包头市
SA00000273,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-17 08:02:06,2024-12-17,8,0,内蒙古,包头市
SA00000274,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-18 21:04:09,2024-12-18,21,0,内蒙古,包头市
SA00000275,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,3,30,90,2024-12-18 13:08:48,2024-12-18,13,0,内蒙古,包头市
SA00000276,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-18 17:43:51,2024-12-18,17,0,内蒙古,包头市
SA00000277,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-18 23:17:28,2024-12-18,23,0,内蒙古,包头市
SA00000278,S002,星巴克(包头百货大楼店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-18 12:10:03,2024-12-18,12,0,内蒙古,包头市
SA00000279,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,2,34,68,2024-12-18 16:36:35,2024-12-18,16,0,内蒙古,包头市
SA00000280,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-19 19:57:37,2024-12-19,19,0,内蒙古,包头市
SA00000281,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-19 19:48:05,2024-12-19,19,0,内蒙古,包头市
SA00000282,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-19 14:21:20,2024-12-19,14,0,内蒙古,包头市
SA00000283,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-20 12:48:40,2024-12-20,12,0,内蒙古,包头市
SA00000284,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-20 12:06:09,2024-12-20,12,0,内蒙古,包头市
SA00000285,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-20 14:48:01,2024-12-20,14,0,内蒙古,包头市
SA00000286,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-20 13:29:18,2024-12-20,13,0,内蒙古,包头市
SA00000287,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-20 17:47:26,2024-12-20,17,0,内蒙古,包头市
SA00000288,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-20 08:43:28,2024-12-20,8,0,内蒙古,包头市
SA00000289,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-20 17:39:11,2024-12-20,17,0,内蒙古,包头市
SA00000290,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-21 07:04:54,2024-12-21,7,1,内蒙古,包头市
SA00000291,S002,星巴克(包头百货大楼店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-21 06:48:48,2024-12-21,6,1,内蒙古,包头市
SA00000292,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-21 12:09:59,2024-12-21,12,1,内蒙古,包头市
SA00000293,S002,星巴克(包头百货大楼店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-21 11:04:15,2024-12-21,11,1,内蒙古,包头市
SA00000294,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-21 11:48:42,2024-12-21,11,1,内蒙古,包头市
SA00000295,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-21 10:09:38,2024-12-21,10,1,内蒙古,包头市
SA00000296,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-22 23:04:49,2024-12-22,23,1,内蒙古,包头市
SA00000297,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-22 15:15:42,2024-12-22,15,1,内蒙古,包头市
SA00000298,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-22 19:15:54,2024-12-22,19,1,内蒙古,包头市
SA00000299,S002,星巴克(包头百货大楼店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-23 16:19:35,2024-12-23,16,0,内蒙古,包头市
SA00000300,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-23 05:30:34,2024-12-23,5,0,内蒙古,包头市
SA00000301,S002,星巴克(包头百货大楼店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-23 11:41:49,2024-12-23,11,0,内蒙古,包头市
SA00000302,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,3,38,114,2024-12-23 08:04:04,2024-12-23,8,0,内蒙古,包头市
SA00000303,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,2,34,68,2024-12-23 12:37:04,2024-12-23,12,0,内蒙古,包头市
SA00000304,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,1,32,32,2024-12-23 07:19:47,2024-12-23,7,0,内蒙古,包头市
SA00000305,S002,星巴克(包头百货大楼店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-24 08:45:03,2024-12-24,8,0,内蒙古,包头市
SA00000306,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-24 15:14:04,2024-12-24,15,0,内蒙古,包头市
SA00000307,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-24 13:39:35,2024-12-24,13,0,内蒙古,包头市
SA00000308,S002,星巴克(包头百货大楼店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-24 17:57:44,2024-12-24,17,0,内蒙古,包头市
SA00000309,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-24 16:02:03,2024-12-24,16,0,内蒙古,包头市
SA00000310,S002,星巴克(包头百货大楼店),P004,摩卡,经典咖啡,1,35,35,2024-12-25 19:54:43,2024-12-25,19,0,内蒙古,包头市
SA00000311,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-25 18:06:42,2024-12-25,18,0,内蒙古,包头市
SA00000312,S002,星巴克(包头百货大楼店),P017,气致冷萃,冷萃,1,42,42,2024-12-25 17:41:36,2024-12-25,17,0,内蒙古,包头市
SA00000313,S002,星巴克(包头百货大楼店),P010,摩卡星冰乐,星冰乐,3,36,108,2024-12-25 05:00:50,2024-12-25,5,0,内蒙古,包头市
SA00000314,S002,星巴克(包头百货大楼店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-26 08:32:21,2024-12-26,8,0,内蒙古,包头市
SA00000315,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-26 22:23:44,2024-12-26,22,0,内蒙古,包头市
SA00000316,S002,星巴克(包头百货大楼店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-26 21:54:23,2024-12-26,21,0,内蒙古,包头市
SA00000317,S002,星巴克(包头百货大楼店),P002,拿铁,经典咖啡,2,32,64,2024-12-27 21:05:34,2024-12-27,21,0,内蒙古,包头市
SA00000318,S002,星巴克(包头百货大楼店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-27 15:19:20,2024-12-27,15,0,内蒙古,包头市
SA00000319,S002,星巴克(包头百货大楼店),P015,冰摇桃桃绿茶,茶饮,3,30,90,2024-12-27 15:07:31,2024-12-27,15,0,内蒙古,包头市
SA00000320,S002,星巴克(包头百货大楼店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-27 15:37:13,2024-12-27,15,0,内蒙古,包头市
